sample_design,ticker,fiscal_year_t,target_year,temporal_folds,pair_cutoff_date,last_eligible_market_observation_date_before_cutoff,current_last_priced_observation_date_before_cutoff,tstar_is_same,adjusted_close_status_on_last_eligible_observation,literal_tstar_has_adjusted_close,shift_days_literal_minus_last_priced,applied_tstar_rule
main_rule_a_primary,فایرا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,5,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فباهنر,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فجام,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فجر,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فخوز,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فرآور,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فسرب,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فسپا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-05,False,ADJUSTED_CLOSE_UNRESOLVED,False,14,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فمراد,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فملی,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,5,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فنورد,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-11,False,ADJUSTED_CLOSE_UNRESOLVED,False,8,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فولاژ,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-15,False,ADJUSTED_CLOSE_UNRESOLVED,False,4,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,فپنتا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-13,False,ADJUSTED_CLOSE_UNRESOLVED,False,6,frozen_shared_window_end_rule_last_eligible_trading_day
main_rule_a_primary,لابسا,1393,1394,fold1_train;fold2_train,2015-07-20,2015-07-19,2015-07-14,False,ADJUSTED_CLOSE_UNRESOLVED,False,5,frozen_shared_window_end_rule_last_eligible_trading_day
