row_key,ticker,company_name,fiscal_year,registered_capital,accumulated_loss,equity,operating_cash_flow,total_liabilities,total_assets,net_income,leverage_ratio_used,accumulated_loss_ratio_used,fd_article141_direct,fd_accumulated_loss,fd_negative_equity,fd_ocf_high_leverage,persistent_loss_flag,FD_target_main,FD_target_article141_only,FD_target_persistent_loss_robustness,positive_target_reasons,target_missing_reason,distressed_target_reviewed,target_status_reviewed,distressed_flag_source_reviewed,ocf_resolution_status,statement_scope_status,non_12_month_period_flag,audit_status_clean,data_quality_flag,source_file,industry,prior_distressed_target_reviewed,target_changed_vs_prior,change_reason
کرازی|1392,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1392,243000.0,0.0,403440.0,75619.0,114581.0,518021.0,125684.0,0.22119,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,كرازي_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1393,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1393,243000.0,0.0,466935.0,3129.0,420572.0,887507.0,111972.0,0.47388,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,كرازي_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1394,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1394,243000.0,0.0,628615.0,163287.0,440371.0,1068986.0,195173.0,0.411952,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,كرازي_۱۳۹۴_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1395,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1395,500000.0,0.0,823292.0,123384.0,405620.0,1228912.0,267576.0,0.330064,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,كرازي_۱۳۹۵_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1396,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1396,500000.0,0.0,1212799.0,160746.0,570306.0,1783105.0,156238.0,0.319839,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,كرازي_۱۳۹۶_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1397,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1397,850000.0,0.0,1568545.0,395531.0,604361.0,2172906.0,381515.0,0.278135,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,missing_auditor_opinion; html_xlsx_source,كرازي_۱۳۹۷_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1398,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1398,1200000.0,0.0,2173932.0,831201.0,1125585.0,3299517.0,876942.0,0.341136,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,missing_auditor_opinion; html_xlsx_source; audit_status_in_table_contains_unaudited,كرازي_۱۳۹۸_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1399,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1399,1200000.0,0.0,3545845.0,2062763.0,1601000.0,5146845.0,2163802.0,0.311064,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,missing_auditor_opinion; html_xlsx_source,كرازي_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1400,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1400,16880000.0,0.0,21857899.0,3033247.0,3639353.0,25497252.0,3084742.0,0.142735,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,missing_auditor_opinion; html_xlsx_source,كرازي_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1401,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1401,21100000.0,0.0,25766632.0,4609666.0,12421815.0,38188447.0,4734449.0,0.325277,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,user_confirmed_correct_source,349d915d-5b0e-4018-819c-fc7773df70fe.xls,شیشه و محصولات شیشه‌ای,0,0,
کرازی|1402,کرازی,کارخانجات تولیدی شیشه دارویی رازی,1402,32500000.0,0.0,38703531.0,4247314.0,16464582.0,55168113.0,5993372.0,0.298444,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,user_confirmed_correct_source,349d915d-5b0e-4018-819c-fc7773df70fe.xls,شیشه و محصولات شیشه‌ای,0,0,
کروی|1392,کروی,توسعه معادن روی ایران,1392,2413950.0,0.0,4283192.0,,641041.0,4924233.0,1187781.0,0.130181,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,deferred_unresolved,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; operating_cash_flow_missing; legacy_xls_converted_for_extraction; financial_expense_positive_magnitude,كروي_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1393,کروی,توسعه معادن روی ایران,1393,2413950.0,0.0,4024248.0,,824344.0,4848592.0,587007.0,0.170017,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,deferred_unresolved,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; operating_cash_flow_missing; legacy_xls_converted_for_extraction; financial_expense_positive_magnitude,كروي_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1394,کروی,توسعه معادن روی ایران,1394,2413950.0,0.0,3872070.0,,921285.0,4793355.0,251308.0,0.1922,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,deferred_unresolved,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; operating_cash_flow_missing; legacy_xls_converted_for_extraction; financial_expense_positive_magnitude,كروي_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1395,کروی,توسعه معادن روی ایران,1395,2413950.0,0.0,4399876.0,125175.0,917986.0,5317862.0,596120.0,0.172623,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; legacy_xls_converted_for_extraction; financial_expense_positive_magnitude,كروي_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1396,کروی,توسعه معادن روی ایران,1396,2413950.0,0.0,5237918.0,1021548.0,257774.0,5495692.0,1202332.0,0.046905,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; legacy_xls_converted_for_extraction; financial_expense_positive_magnitude,كروي_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1397,کروی,توسعه معادن روی ایران,1397,2413950.0,0.0,6372778.0,255372.0,454619.0,6827397.0,1617163.0,0.066587,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; legacy_xls_converted_for_extraction; financial_expense_positive_magnitude,كروي_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1398,کروی,توسعه معادن روی ایران,1398,2413950.0,0.0,7177364.0,567980.0,1348341.0,8525705.0,2011561.0,0.15815,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; auditor_opinion_not_found; codal_html_excel_export; financial_expense_positive_magnitude,كروي_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1399,کروی,توسعه معادن روی ایران,1399,2413950.0,0.0,11946070.0,712916.0,1835410.0,13781480.0,6060626.0,0.133179,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; auditor_opinion_not_found; codal_html_excel_export; financial_expense_positive_magnitude,كروي_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1400,کروی,توسعه معادن روی ایران,1400,2413950.0,0.0,18092454.0,2394995.0,1610570.0,19703024.0,8489216.0,0.081742,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; auditor_opinion_not_found; codal_html_excel_export; financial_expense_positive_magnitude,كروي_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1401,کروی,توسعه معادن روی ایران,1401,2413950.0,0.0,26378006.0,4095041.0,5029951.0,31407957.0,15566870.0,0.160149,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; auditor_opinion_not_found; codal_html_excel_export; financial_expense_positive_magnitude,كروي_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
کروی|1402,کروی,توسعه معادن روی ایران,1402,10000000.0,0.0,19516736.0,17454825.0,1583433.0,21100169.0,8160199.0,0.075044,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,gross_profit_not_applicable_or_not_found; auditor_opinion_not_found; codal_html_excel_export; financial_expense_positive_magnitude,كروي_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,سرمایه‌گذاری/هلدینگ معدنی,0,0,
پارسان|1393,پارسان,شرکت گسترش نفت و گاز پارسیان,1393,30000000.0,0.0,58650649.0,,24484994.0,83135643.0,21466756.0,0.294519,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,deferred_unresolved,separate_or_parent_only_indicated,0,audit_status_unknown,,file_02.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پارسان|1394,پارسان,شرکت گسترش نفت و گاز پارسیان,1394,15000000.0,0.0,44683894.0,5009469.0,37531461.0,82215355.0,23944582.0,0.456502,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,file_02.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پارسان|1395,پارسان,شرکت گسترش نفت و گاز پارسیان,1395,30000000.0,0.0,58650649.0,553133.0,24484994.0,83135643.0,21466757.0,0.294519,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,file_03.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پارسان|1396,پارسان,شرکت گسترش نفت و گاز پارسیان,1396,40500000.0,0.0,62350969.0,5009468.0,30097952.0,92448921.0,13600319.0,0.325563,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,file_04.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پارسان|1397,پارسان,شرکت گسترش نفت و گاز پارسیان,1397,40500000.0,0.0,74127133.0,9160379.0,20255593.0,94382726.0,21901164.0,0.214611,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,file_05.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پارسان|1398,پارسان,شرکت گسترش نفت و گاز پارسیان,1398,40500000.0,0.0,111094455.0,18350795.0,11598459.0,122692914.0,42116328.0,0.094532,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,file_06.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پارسان|1399,پارسان,شرکت گسترش نفت و گاز پارسیان,1399,40500000.0,0.0,133589874.0,30550482.0,31701531.0,165291405.0,57325419.0,0.191792,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,file_07.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پارسان|1400,پارسان,شرکت گسترش نفت و گاز پارسیان,1400,40500000.0,0.0,241534002.0,74745726.0,22489656.0,264023658.0,158569128.0,0.08518,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,file_08.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پارسان|1401,پارسان,شرکت گسترش نفت و گاز پارسیان,1401,40500000.0,0.0,326331137.0,119940496.0,43731042.0,370062179.0,227762135.0,0.118172,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,file_09.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پارسان|1402,پارسان,شرکت گسترش نفت و گاز پارسیان,1402,40500000.0,0.0,427304396.0,206772054.0,60021828.0,487326224.0,307523259.0,0.123166,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,,file_10.xlsx,محصولات شیمیایی / هلدینگ پتروشیمی,0,0,
پسهند|1393,پسهند,صنایع لاستیکی سهند,1393,140000.0,0.0,610505.0,47488.0,206993.0,817498.0,88423.0,0.253203,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,پسهند_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات لاستیکی و پلاستیکی,0,0,
پسهند|1394,پسهند,صنایع لاستیکی سهند,1394,140000.0,0.0,592461.0,36225.0,378938.0,971399.0,67385.0,0.390095,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,possible_consolidated_statement,0,audited_indicated,,پسهند_۱۳۹۴_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات لاستیکی و پلاستیکی,0,0,
پسهند|1395,پسهند,صنایع لاستیکی سهند,1395,350000.0,0.0,560358.0,11869.0,375672.0,936030.0,32543.0,0.401346,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,possible_consolidated_statement,0,audited_indicated,,پسهند_۱۳۹۵_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,محصولات لاستیکی و پلاستیکی,0,0,
پسهند|1396,پسهند,صنایع لاستیکی سهند,1396,350000.0,0.0,530226.0,19138.0,398056.0,928282.0,18965.0,0.428809,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,possible_consolidated_statement,0,audited_indicated,,پسهند_۱۳۹۶_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات لاستیکی و پلاستیکی,0,0,
پسهند|1397,پسهند,صنایع لاستیکی سهند,1397,350000.0,0.0,585074.0,81060.0,448310.0,1033384.0,76836.0,0.433827,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,possible_consolidated_statement,0,audited_indicated,,پسهند_۱۳۹۷_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,محصولات لاستیکی و پلاستیکی,0,0,
