row_key,ticker,company_name,industry,fiscal_year,fiscal_year_end,unit,total_assets,total_liabilities,equity,registered_capital,accumulated_loss,current_assets,current_liabilities,revenue_period_adjusted,gross_profit_period_adjusted,operating_profit_period_adjusted,net_income_period_adjusted,operating_cash_flow_period_adjusted,financial_expense_period_adjusted,leverage_ratio,current_ratio,roa_period_adjusted,roe_period_adjusted,equity_ratio,ocf_to_assets_period_adjusted,financial_expense_to_assets_period_adjusted,profit_margin_period_adjusted,operating_margin_period_adjusted,gross_margin_period_adjusted,net_margin_period_adjusted,financial_expense_to_revenue_period_adjusted,asset_turnover_period_adjusted,revenue_growth_period_adjusted,net_income_growth_period_adjusted,sales_growth_period_adjusted,accumulated_loss_to_capital_ratio,debt_to_equity,loss_dummy,equity_negative_dummy,distressed_target_reviewed,usable_for_model_flag,target_status_reviewed,distressed_flag_source_reviewed,data_quality_flag,audit_status_clean,statement_scope_status,non_12_month_period_flag,exclusion_flag,manual_review_required_clean,source_file,source_url,ocf_resolution_status,gross_profit_resolution_status,log_total_assets,gross_profit_period_adjusted_signedlog,predictor_year,target_year,target_next_year,split,cv_val_fold
درازک|1401,درازک,لابراتوارهای رازک,مواد و محصولات دارویی,1401,1401/12/29,میلیون ریال,21216027.0,13319160.0,7896867.0,2100000.0,0.0,20135077.0,13012179.0,14601542.0,6153852.0,5567920.0,4476710.0,1909185.0,-1478373.0,0.6277876626005425,1.54740239893718,0.2110060474564818,0.5668969731920267,0.3722123373994575,0.0899878662484733,-0.0696818966152333,0.3065915914908165,0.3813241094673426,0.4214522000484606,0.3065915914908165,-0.1012477312327698,0.6882316844713668,0.3720138359560461,0.0987274356048055,0.3720138359560461,0.0,1.686638511196909,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,user_confirmed_audited_parent_section_stage31,audited,parent_company_section_user_confirmed,0,0,0,fc2720b1-b8ff-4ef8-9ba5-543caa31ff71.xls,,observed_or_verified,observed_or_verified,16.870267491725528,15.632588947676,1401,1402,0,unused_no_positive_post_test,
دروز|1392,دروز,روز دارو,مواد و محصولات دارویی,1392,1392/12/29,میلیون ریال,655391.0,292785.0,362606.0,233280.0,0.0,405806.0,225345.0,452287.0,208429.0,187124.0,115369.0,38477.0,-37401.0,0.4467333240767725,1.800820963411658,0.176030796883082,0.3181662741377694,0.5532666759232275,0.058708465633492,-0.0570666975896831,0.2550791864457745,0.4137284511825456,0.4608334973147581,0.2550791864457745,-0.082693068781548,0.6901025494704688,,,,0.0,0.8074466500830102,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,دروز_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.392988808886116,12.247358532435717,1392,1393,0,dev,
دروز|1393,دروز,روز دارو,مواد و محصولات دارویی,1393,1393/12/29,میلیون ریال,1321820.0,909955.0,411865.0,233280.0,0.0,550154.0,571964.0,570059.0,219744.0,182661.0,77074.0,91630.0,-94260.0,0.6884106761888911,0.9618682294689876,0.0583089981994522,0.1871341337574205,0.3115893238111089,0.0693210875913513,-0.0713107684858755,0.1352035491063205,0.3204247279667543,0.3854758893377703,0.1352035491063205,-0.1653513057420372,0.4312682513504108,0.2603921846084455,-0.3319349218594249,0.2603921846084455,0.0,2.2093525791218,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,دروز_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.094520889318522,12.300223062160011,1393,1394,0,dev,1
دروز|1394,دروز,روز دارو,مواد و محصولات دارویی,1394,1394/12/29,میلیون ریال,1302611.0,850344.0,452267.0,233280.0,0.0,526221.0,609338.0,449665.0,139635.0,109937.0,51432.0,186146.0,-114783.0,0.6527996462489569,0.8635945895381545,0.0394837752790357,0.1137204350527453,0.3472003537510431,0.1429022171622994,-0.0881176345048521,0.1143784817586425,0.2444864510246517,0.3105311732067206,0.1143784817586425,-0.2552633627255846,0.3452028272446648,-0.2111956832538386,-0.3326932558320575,-0.2111956832538386,0.0,1.880181397271965,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,دروز_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.079882037396546,11.846794315721327,1394,1395,0,dev,2
دروز|1395,دروز,روز دارو,مواد و محصولات دارویی,1395,1395/12/30,میلیون ریال,1405211.0,819896.0,585315.0,233280.0,2403.0,544138.0,664914.0,416740.0,90334.0,57392.0,-44763.0,4671.0,-109811.0,0.5834682478289738,0.8183584644029153,-0.0318550025583346,-0.0764767689192998,0.4165317521710263,0.0033240559602792,-0.0781455596348164,-0.1074122954360032,0.1377165618851082,0.2167634496328646,-0.1074122954360032,-0.2635000239957767,0.2965675617398383,-0.07322117576418,-1.870333644423705,-0.07322117576418,0.0103009259259259,1.400777359199747,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,دروز_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.155698739046995,11.411280261208027,1395,1396,0,dev,3
دروز|1396,دروز,روز دارو,مواد و محصولات دارویی,1396,1396/12/29,میلیون ریال,1636571.0,917448.0,719123.0,699840.0,2212.0,860272.0,845213.0,639016.0,156490.0,107515.0,10079.0,23967.0,-109028.0,0.5605916272499024,1.017816810673759,0.0061586084563395,0.0140156829916439,0.4394083727500976,0.0146446441981435,-0.0666197800156546,0.015772688007812,0.168250873217572,0.2448921466755136,0.015772688007812,-0.1706185760606933,0.3904602977811534,0.5333685271392234,1.2251636396130734,0.5333685271392234,0.0031607224508459,1.275787313157833,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,دروز_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.308114368289202,11.960753779321477,1396,1397,0,test,
دروز|1397,دروز,روز دارو,مواد و محصولات دارویی,1397,1397/12/29,میلیون ریال,1941354.0,1216999.0,724355.0,699840.0,0.0,1186264.0,908350.0,618942.0,160736.0,109742.0,5232.0,334349.0,-112208.0,0.6268815476208873,1.305954753123796,0.0026950262548716,0.0072229776835943,0.3731184523791127,0.1722246432129328,-0.0577988352459159,0.0084531345424934,0.1773057895570182,0.2596947694614358,0.0084531345424934,-0.1812900077874825,0.3188197515754468,-0.0314139239080085,-0.4809008830241095,-0.0314139239080085,0.0,1.680114032484072,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,دروز_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.478896740842554,11.987524767912063,1397,1398,0,test,
دروز|1398,دروز,روز دارو,مواد و محصولات دارویی,1398,1398/12/29,میلیون ریال,3359006.0,2460585.0,898421.0,699840.0,0.0,2548459.0,2416554.0,1144173.0,467931.0,354042.0,103285.0,-719395.0,-215078.0,0.7325336721637294,1.054583924050528,0.0307486798177794,0.1149628069691158,0.2674663278362706,-0.2141690130949453,-0.0640302518066356,0.090270439872292,0.3094304794816868,0.4089687486070725,0.090270439872292,-0.1879768181909553,0.3406284478205755,0.8485948602615431,18.741016819571865,0.8485948602615431,0.0,2.738788385400608,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,دروز_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.027155952545815,13.056078265197542,1398,1399,0,unused_no_positive_post_test,
دروز|1399,دروز,روز دارو,مواد و محصولات دارویی,1399,1399/12/30,میلیون ریال,4406397.0,3413189.0,993208.0,699840.0,0.0,3483141.0,3351769.0,1590013.0,648248.0,473469.0,105285.0,-652704.0,-352079.0,0.7745986119725481,1.039194825180375,0.0238936709515733,0.1060049858639882,0.2254013880274519,-0.1481264625043998,-0.0799017882410504,0.0662164397398008,0.2977768106298502,0.4076998112594048,0.0662164397398008,-0.2214315228869197,0.3608419758818826,0.3896613536589309,0.0193638960158783,0.3896613536589309,0.0,3.436529911156575,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,دروز_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.298568133631113,13.38203016078499,1399,1400,0,unused_no_positive_post_test,
دروز|1400,دروز,روز دارو,مواد و محصولات دارویی,1400,1400/12/29,میلیون ریال,5213676.0,3717304.0,1496372.0,699840.0,0.0,4272573.0,3604520.0,2136061.0,566274.0,416801.0,551221.0,-515620.0,-375966.0,0.7129909875489002,1.185337576154384,0.1057259791364097,0.3683716348608501,0.2870090124510998,-0.0988975916416747,-0.0721115005995769,0.2580548963723414,0.195125981889094,0.2651019797655591,0.2580548963723414,-0.1760090184690418,0.4097034414873498,0.3434236072283685,4.2355131310253125,0.3434236072283685,0.0,2.484211145356903,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,دروز_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.466795922956766,13.246835104915169,1400,1401,0,unused_no_positive_post_test,
دروز|1401,دروز,روز دارو,مواد و محصولات دارویی,1401,1401/12/29,میلیون ریال,8201797.0,6357486.0,1844311.0,699840.0,0.0,7210618.0,6181125.0,5403005.0,1493080.0,1251303.0,514088.0,-929104.0,-682787.0,0.7751333031041856,1.166554308479443,0.0626799224608948,0.2787425764960465,0.2248666968958144,-0.1132805408375749,-0.0832484637208163,0.0951485330848296,0.2315939000611696,0.2763425168031493,0.0951485330848296,-0.1263717135186808,0.6587586842249327,1.5294244874093017,-0.0673649951652785,1.5294244874093017,0.0,3.44707915313632,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,دروز_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.919863956491385,14.21635232823119,1401,1402,0,unused_no_positive_post_test,
دشیمی|1393,دشیمی,شرکت شیمی دارویی داروپخش,مواد و محصولات دارویی,1393,1393/12/29,میلیون ریال,779958.0,557854.0,222104.0,85000.0,0.0,674838.0,542874.0,741490.0,183954.0,158944.0,75428.0,73017.0,-64866.0,0.7152359486023606,1.243084030548525,0.0967077714441034,0.3396066707488384,0.2847640513976394,0.0936165793542729,-0.0831660166316647,0.1017249052583312,0.2143575773105503,0.2480869600399196,0.1017249052583312,-0.0874806133595867,0.9506793955571968,,,,0.0,2.511679213341498,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,دشيمي_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,observed_or_verified,13.56699663318167,12.122446441462781,1393,1394,0,dev,1
دشیمی|1394,دشیمی,شرکت شیمی دارویی داروپخش,مواد و محصولات دارویی,1394,1394/12/29,میلیون ریال,970438.0,773934.0,196504.0,85000.0,0.0,865713.0,756129.0,853960.0,197510.0,166770.0,59400.0,65113.0,-90351.0,0.7975099903342614,1.144927651234115,0.0612094744847172,0.3022839229735781,0.2024900096657386,0.0670965069381042,-0.0931033203563751,0.0695582931284837,0.1952901775258794,0.2312871797273877,0.0695582931284837,-0.1058023795025528,0.8799737850331499,0.1516810745930491,-0.2124940340457124,0.1516810745930491,0.0,3.938515246508977,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,دشيمي_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.785503825416928,12.193549557974869,1394,1395,0,dev,2
دشیمی|1395,دشیمی,شرکت شیمی دارویی داروپخش,مواد و محصولات دارویی,1395,1395/12/30,میلیون ریال,1120326.0,759676.0,360650.0,85000.0,0.0,1005710.0,737086.0,1045167.0,232539.0,189256.0,83651.0,181014.0,-83220.0,0.6780847717539359,1.364440513047324,0.074666659525888,0.231945099126577,0.3219152282460641,0.1615726136856593,-0.0742819500752459,0.0800360133835071,0.1810772823864511,0.2224898030649647,0.0800360133835071,-0.0796236390930827,0.9329132770282936,0.2239062719565319,0.4082659932659933,0.2239062719565319,0.0,2.106407874670734,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,دشيمي_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.929131164943714,12.3568175322226,1395,1396,0,dev,3
دشیمی|1396,دشیمی,شرکت شیمی دارویی داروپخش,مواد و محصولات دارویی,1396,1396/12/29,میلیون ریال,1342899.0,918500.0,424399.0,255000.0,0.0,1222027.0,889168.0,1088683.0,302199.0,235488.0,118744.0,19916.0,-82658.0,0.6839680422727249,1.374348829467547,0.0884236267954626,0.2797933077127891,0.3160319577272751,0.0148306015567812,-0.0615519112010657,0.109071235612203,0.2163053891720546,0.2775821795692593,0.109071235612203,-0.075924764141628,0.8106961134083799,0.0416354515594158,0.4195168019509629,0.0416354515594158,0.0,2.1642369562605,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,دشيمي_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.110342012569266,12.618844328820776,1396,1397,0,test,
دشیمی|1397,دشیمی,شرکت شیمی دارویی داروپخش,مواد و محصولات دارویی,1397,1397/12/29,میلیون ریال,1711380.0,1245460.0,465920.0,255000.0,0.0,1559330.0,1205974.0,1155346.0,361243.0,319491.0,161371.0,-39530.0,-99694.0,0.7277518727576575,1.293004658475224,0.0942929098154705,0.3463491586538461,0.2722481272423424,-0.0230983183162126,-0.0582535731398053,0.1396733099867918,0.2765327443034381,0.3126708362689618,0.1396733099867918,-0.0862893020792039,0.6750961212588671,0.0612327004279482,0.3589823485818231,0.0612327004279482,0.0,2.673119848901099,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,دشيمي_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.352811204882727,12.797308909274308,1397,1398,0,test,
دشیمی|1398,دشیمی,شرکت شیمی دارویی داروپخش,مواد و محصولات دارویی,1398,1398/12/29,میلیون ریال,2083710.0,1454375.0,629335.0,255000.0,0.0,1837597.0,1401247.0,1736841.0,675013.0,628478.0,283265.0,375296.0,-156780.0,0.6979738063358145,1.311401201929424,0.1359426215740194,0.4501020918906465,0.3020261936641855,0.1801095161994711,-0.0752407964639993,0.1630920734828346,0.3618511999659151,0.3886440958038185,0.1630920734828346,-0.0902673301701192,0.8335329772377155,0.5033080999111954,0.7553649664437848,0.5033080999111954,0.0,2.310971104419745,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,دشيمي_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.549660996615241,13.422488710380321,1398,1399,0,unused_no_positive_post_test,
دشیمی|1399,دشیمی,شرکت شیمی دارویی داروپخش,مواد و محصولات دارویی,1399,1399/12/30,میلیون ریال,2619122.0,1296830.0,1322292.0,255000.0,0.0,2223090.0,1166997.0,2440996.0,1240630.0,1136936.0,804057.0,714431.0,-155571.0,0.4951392107736868,1.904966336674387,0.3069948631640679,0.6080782459547514,0.5048607892263133,0.2727749986445839,-0.0593981494561918,0.3293970985614069,0.4657672523838629,0.5082474530888211,0.3293970985614069,-0.0637325911226401,0.9319901860241716,0.4054228337539245,1.8385328226219264,0.4054228337539245,0.0,0.9807440414068904,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,دشيمي_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.778350086877316,14.031130679118037,1399,1400,0,unused_no_positive_post_test,
دشیمی|1400,دشیمی,شرکت شیمی دارویی داروپخش,مواد و محصولات دارویی,1400,1400/12/29,میلیون ریال,4959249.0,2966461.0,1992788.0,455000.0,0.0,4457617.0,2761417.0,4297311.0,2169671.0,2032191.0,1517325.0,-73631.0,-232392.0,0.5981673838115408,1.614249857953362,0.3059586239771384,0.7614081377447074,0.4018326161884592,-0.0148472077122967,-0.0468603209881173,0.3530870816657207,0.4728982845318851,0.504890383777204,0.3530870816657207,-0.054078469070542,0.866524548374159,0.7604744129035853,0.8870863632802152,0.7604744129035853,0.0,1.488598385779119,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audit_status_unknown,separate_or_parent_only_indicated,0,0,0,دشيمي_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.416765077590355,14.590086562018284,1400,1401,0,unused_no_positive_post_test,
