ticker,fiscal_year_t,target_year,temporal_folds,pair_cutoff_date,window_start_calendar_date,window_first_trading_date,window_last_trading_date,t_star,window_trading_day_count,usable_daily_return_count,usable_amihud_day_count,missing_price_day_count,zero_traded_value_day_count,d2_start_trading_date,d2_end_trading_date,d2_effective_span_days,d2_status,equity_return_d2,d2_no_start_boundary_price,d2_no_end_boundary_price,d2_start_adjusted_close_is_zero,fewer_than_126_valid_returns,realized_volatility,amihud_illiquidity,equity_return_window_d0_historical,in_three_variable_common_sample,m2_value_status
حپترو,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,222,222,16,16,2018-07-17,2019-07-16,364,OBSERVED_COMPLETE,3.15015015015015,False,False,False,False,0.03035600920140931,2.6397904263353048e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
حپترو,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,231,231,6,6,2019-07-22,2020-07-18,362,OBSERVED_COMPLETE,2.9038199181446114,False,False,False,False,0.03113765567203291,2.8556915433836307e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
حکشتی,1392,1393,"fold1_train,fold2_train",2013-10-22,2012-10-21,2012-10-21,2013-10-21,2013-10-21,241,196,196,33,33,2012-10-22,2013-10-08,351,OBSERVED_COMPLETE,0.6744186046511629,False,False,False,False,0.013885971077398836,1.2790844705475472e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
حکشتی,1393,1394,"fold1_train,fold2_train",2014-10-22,2013-10-21,2013-10-21,2014-10-21,2014-10-21,244,181,181,58,58,,2014-10-20,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.015169786199400239,1.278325826076967e-12,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
حکشتی,1394,1395,"fold1_train,fold2_train",2015-10-22,2014-10-21,2014-10-21,2015-10-21,2015-10-21,245,179,179,63,63,2014-10-26,2015-10-19,358,OBSERVED_COMPLETE,0.6218487394957983,False,False,False,False,0.018718493571455632,1.5937582798637387e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
حکشتی,1395,1396,"fold1_validation,fold2_train",2016-10-21,2015-10-19,2015-10-19,2016-10-19,2016-10-19,245,233,233,9,9,2015-10-19,2016-10-18,365,OBSERVED_COMPLETE,-0.09585492227979275,False,False,False,False,0.013348285501656438,1.2682555504255704e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
حکشتی,1396,1397,"fold1_validation,fold2_train",2017-10-22,2016-10-21,2016-10-22,2017-10-21,2017-10-21,242,220,220,20,20,2016-10-29,2017-10-17,353,OBSERVED_COMPLETE,-0.052959501557632405,False,False,False,False,0.010643139470437166,2.2127767193796546e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
حکشتی,1397,1398,fold2_validation,2018-10-22,2017-10-21,2017-10-21,2018-10-21,2018-10-21,246,230,230,11,11,2017-10-25,2018-10-21,361,OBSERVED_COMPLETE,0.16721311475409828,False,False,False,False,0.015695249642691794,2.282746827134567e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
حکشتی,1398,1399,fold2_validation,2019-10-22,2018-10-21,2018-10-21,2019-10-21,2019-10-21,241,239,239,1,1,2018-10-21,2019-10-20,364,OBSERVED_COMPLETE,0.2219101123595506,False,False,False,False,0.02437733712834004,7.075125999146878e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خاذین,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,224,224,15,15,2013-07-16,2014-07-16,365,OBSERVED_COMPLETE,2.4411764705882355,False,False,False,False,0.03257920118743361,7.126688393808543e-11,2.4411764705882355,True,OBSERVED_COMPLETE
خاذین,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,166,166,68,68,2014-07-20,,,UNAVAILABLE: no valid adjusted_close in end-boundary month,,False,True,False,False,0.03220235134086616,5.304195835295517e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خاذین,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,216,216,28,28,2015-07-28,2016-07-13,351,OBSERVED_COMPLETE,1.6778523489932886,False,False,False,False,0.033515753875957004,2.5077813134680303e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
خاذین,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,208,208,28,28,2016-07-31,2017-07-19,353,OBSERVED_COMPLETE,0.004914004914004844,False,False,False,False,0.02070480193446551,3.6001271217399082e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خاذین,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,228,228,9,9,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,0.9473684210526316,False,False,False,False,0.0242003712807414,5.1800175780651006e-12,0.9473684210526316,True,OBSERVED_COMPLETE
خاذین,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,233,233,9,9,2018-07-17,2019-07-14,362,OBSERVED_COMPLETE,0.4445945945945946,False,False,False,False,0.034465911986470886,2.8125863699948454e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خاذین,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,228,228,9,9,2019-07-28,2020-07-18,356,OBSERVED_COMPLETE,6.131797235023042,False,False,False,False,0.033355107905302266,7.753957286636811e-13,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خبهمن,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,235,235,7,7,2013-07-16,2014-07-16,365,OBSERVED_COMPLETE,0.045454545454545414,False,False,False,False,0.03068808742671479,1.5524641729686278e-12,0.045454545454545414,True,OBSERVED_COMPLETE
خبهمن,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,230,230,8,8,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,0.7727272727272727,False,False,False,False,0.02802897224375001,2.0909365601018463e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خبهمن,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,236,236,7,7,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.26315789473684204,False,False,False,False,0.0281369080467557,1.471803724875485e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خبهمن,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,210,210,29,29,2016-07-19,2017-07-08,354,OBSERVED_COMPLETE,-0.22916666666666663,False,False,False,False,0.018252175505893406,2.226120609244263e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خبهمن,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,210,210,29,29,,2018-07-14,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.018076242674430656,2.7728242454393925e-12,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
خبهمن,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,240,240,4,4,2018-07-21,2019-07-17,361,OBSERVED_COMPLETE,1.024390243902439,False,False,False,False,0.028481399613732077,1.2744260152998412e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خبهمن,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,223,223,10,10,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,15.965116279069768,False,False,False,False,0.03167477211522194,5.256411268956617e-13,15.965116279069768,True,OBSERVED_COMPLETE
ختوقا,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,221,221,18,18,2013-07-22,2014-07-16,359,OBSERVED_COMPLETE,0.8095238095238095,False,False,False,False,0.030075026089751287,3.1800331911210724e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
ختوقا,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,211,211,23,23,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,0.38181818181818183,False,False,False,False,0.023395011316504902,2.4491504211787715e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
ختوقا,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,217,217,23,23,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,-0.09333333333333338,False,False,False,False,0.027007125801653983,2.1298459704059333e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
ختوقا,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,228,228,10,10,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,0.08633093525179847,False,False,False,False,0.02403819459349502,8.050944290972275e-12,0.08633093525179847,True,OBSERVED_COMPLETE
ختوقا,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,234,234,5,5,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,0.3866666666666667,False,False,False,False,0.025684564891502143,1.0152278124351083e-11,0.3866666666666667,True,OBSERVED_COMPLETE
ختوقا,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,226,226,13,13,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,1.3820754716981134,False,False,False,False,0.030204706956666397,5.220634089315087e-12,1.3820754716981134,True,OBSERVED_COMPLETE
ختوقا,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,203,203,29,29,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,19.40081799591002,False,False,False,False,0.03330652878149278,7.393781751882118e-13,19.40081799591002,True,OBSERVED_COMPLETE
خرینگ,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,205,205,27,27,2013-07-16,2014-07-16,365,OBSERVED_COMPLETE,1.5197368421052633,False,False,False,False,0.02834510197173522,5.2212630926179203e-11,1.5197368421052633,True,OBSERVED_COMPLETE
خرینگ,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,230,230,8,8,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,-0.12771739130434778,False,False,False,False,0.027432989515222515,2.5688556565709478e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خرینگ,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,205,205,37,37,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.2451612903225806,False,False,False,False,0.028272348103660937,3.1680086242146085e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خرینگ,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,204,204,33,33,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,-0.08247422680412375,False,False,False,False,0.024025508963344586,8.37716353295387e-12,-0.08247422680412375,True,OBSERVED_COMPLETE
خرینگ,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,223,223,13,13,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,0.8380681818181819,False,False,False,False,0.02879411275968695,1.0819044158181355e-11,0.8380681818181819,True,OBSERVED_COMPLETE
خرینگ,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,236,236,6,6,2018-07-17,2019-07-16,364,OBSERVED_COMPLETE,1.8157480314960628,False,False,False,False,0.0315566097926177,7.288086721895508e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خرینگ,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,223,223,11,11,2019-07-23,2020-07-18,361,OBSERVED_COMPLETE,10.635757575757577,False,False,False,False,0.03272900382406927,1.8822499179545367e-12,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خمحور,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,201,201,28,28,2013-07-16,2014-07-16,365,OBSERVED_COMPLETE,0.75,False,False,False,False,0.0245562256831655,5.42435113752941e-11,0.75,True,OBSERVED_COMPLETE
خمحور,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,217,217,17,17,2014-07-20,2015-07-13,358,OBSERVED_COMPLETE,-0.009615384615384581,False,False,False,False,0.025259055015233078,3.66901710156743e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خمحور,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,194,194,46,46,,2016-07-18,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.03211657644843022,9.257307546857252e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خمحور,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,198,198,40,40,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,-0.3431372549019608,False,False,False,False,0.02760240703447134,2.881247650902284e-11,-0.3431372549019608,True,OBSERVED_COMPLETE
خمحور,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,233,233,6,6,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,0.5338345864661653,False,False,False,False,0.027280586905681865,3.4763111817519974e-11,0.5338345864661653,True,OBSERVED_COMPLETE
خمحور,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,230,230,10,10,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,0.7263681592039801,False,False,False,False,0.035701610756230906,1.813834084257531e-11,0.7263681592039801,True,OBSERVED_COMPLETE
خمحور,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,229,229,7,7,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,5.526162790697675,False,False,False,False,0.029482438646352034,4.06159925817811e-12,5.526162790697675,True,OBSERVED_COMPLETE
خمهر,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,212,212,27,27,2013-07-16,2014-07-16,365,OBSERVED_COMPLETE,2.0973451327433628,False,False,False,False,0.02623753139084249,2.828641443977811e-11,2.0973451327433628,True,OBSERVED_COMPLETE
خمهر,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,236,236,3,3,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,-0.3086053412462908,False,False,False,False,0.024345617989556482,2.367488177624989e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خمهر,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,220,220,23,23,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.22522522522522515,False,False,False,False,0.031449344966214196,2.0380048962871098e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خمهر,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,233,233,6,6,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,-0.2210526315789474,False,False,False,False,0.025080259643266163,1.3590630558073487e-11,-0.2210526315789474,True,OBSERVED_COMPLETE
خمهر,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,234,234,5,5,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,0.19090909090909092,False,False,False,False,0.027758799347321946,1.8426004175595773e-11,0.19090909090909092,True,OBSERVED_COMPLETE
خمهر,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,231,231,9,9,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,1.0037593984962405,False,False,False,False,0.033834705842052566,4.037081125489246e-12,1.0037593984962405,True,OBSERVED_COMPLETE
خمهر,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,225,225,9,9,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,9.68450184501845,False,False,False,False,0.03262437115737061,1.2614791649923716e-12,9.68450184501845,True,OBSERVED_COMPLETE
خنصیر,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,140,140,73,73,2013-07-16,2014-07-16,365,OBSERVED_COMPLETE,4.190476190476191,False,False,False,False,0.028477942764746873,1.7083434252516503e-10,4.190476190476191,True,OBSERVED_COMPLETE
خنصیر,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,201,201,30,30,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,-0.22857142857142854,False,False,False,False,0.02600829260969354,5.356206540337821e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خنصیر,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,185,185,50,50,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.06329113924050622,False,False,False,False,0.02666083863846126,3.7014375478653136e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خنصیر,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,192,192,46,46,2016-07-26,2017-07-17,356,OBSERVED_COMPLETE,1.0113636363636362,False,False,False,False,0.025179048764568716,1.824077906328109e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
خنصیر,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,217,217,17,17,2017-07-26,2018-07-18,357,OBSERVED_COMPLETE,-0.11602209944751385,False,False,False,False,0.01616659584584775,2.0268162889957288e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خنصیر,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,216,216,19,19,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,1.2292993630573248,False,False,False,False,0.03419437655859066,1.4057099754533038e-11,1.2292993630573248,True,OBSERVED_COMPLETE
خنصیر,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,225,225,8,8,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,9.865329512893982,False,False,False,False,0.032889602546754645,1.8304338658300956e-12,9.865329512893982,True,OBSERVED_COMPLETE
خوساز,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,207,207,32,32,2013-07-29,2014-07-16,352,OBSERVED_COMPLETE,1.5298013245033113,False,False,False,False,0.02999847899042982,7.116020668250174e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خوساز,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,219,219,15,15,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,0.28378378378378377,False,False,False,False,0.0243109084554179,3.629460144132385e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خوساز,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,218,218,23,23,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,0.611842105263158,False,False,False,False,0.031247322159646467,3.741136810994995e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خوساز,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,130,130,108,108,,2017-07-15,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.026515301518777484,1.4662462018482075e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0; adjusted_close missing at window end T*
خوساز,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,226,226,11,11,2017-07-24,2018-07-18,359,OBSERVED_COMPLETE,0.5598194130925509,False,False,False,False,0.029311078843957315,2.0096130170657444e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خوساز,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,192,192,46,46,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,1.9116809116809117,False,False,False,False,0.03434365628363786,8.973146738487817e-12,1.9116809116809117,True,OBSERVED_COMPLETE
خوساز,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,225,225,10,10,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,6.79126213592233,False,False,False,False,0.03383939189806918,9.155969585200662e-13,6.79126213592233,True,OBSERVED_COMPLETE
خچرخش,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,139,139,74,74,2013-07-16,2014-07-16,365,OBSERVED_COMPLETE,1.8232044198895028,False,False,False,False,0.02408599590765949,1.1810251633425409e-10,1.8232044198895028,True,OBSERVED_COMPLETE
خچرخش,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,210,210,23,23,2014-07-20,2015-07-13,358,OBSERVED_COMPLETE,0.10569105691056913,False,False,False,False,0.02150425581801639,4.947571044568006e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خچرخش,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,182,182,55,55,,2016-07-18,,UNAVAILABLE: no valid adjusted_close in start-boundary month,,True,False,False,False,0.02885531420847525,3.728992718019084e-11,,False,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
خچرخش,1395,1396,"fold1_validation,fold2_train",2017-07-21,2016-07-19,2016-07-19,2017-07-19,2017-07-19,243,232,232,7,7,2016-07-19,2017-07-19,365,OBSERVED_COMPLETE,0.8592592592592592,False,False,False,False,0.030096155759034862,1.0762169265448333e-11,0.8592592592592592,True,OBSERVED_COMPLETE
خچرخش,1396,1397,"fold1_validation,fold2_train",2018-07-20,2017-07-18,2017-07-18,2018-07-18,2018-07-18,242,234,234,5,5,2017-07-18,2018-07-18,365,OBSERVED_COMPLETE,-0.24351415094339623,False,False,False,False,0.025163188638862823,1.6315359117553934e-11,-0.24351415094339623,True,OBSERVED_COMPLETE
خچرخش,1397,1398,fold2_validation,2019-07-20,2018-07-17,2018-07-17,2019-07-17,2019-07-17,246,234,234,8,8,2018-07-17,2019-07-17,365,OBSERVED_COMPLETE,1.1759186864738078,False,False,False,False,0.03117946325068258,9.90797567686777e-12,1.1759186864738078,True,OBSERVED_COMPLETE
خچرخش,1398,1399,fold2_validation,2020-07-19,2019-07-18,2019-07-20,2020-07-18,2020-07-18,240,232,232,5,5,2019-07-20,2020-07-18,364,OBSERVED_COMPLETE,5.759376160415893,False,False,False,False,0.03091955437997857,1.6306913929909505e-12,5.759376160415893,True,OBSERVED_COMPLETE
خکمک,1392,1393,"fold1_train,fold2_train",2014-07-20,2013-07-16,2013-07-16,2014-07-16,2014-07-16,245,216,216,17,17,2013-07-16,2014-07-16,365,OBSERVED_COMPLETE,0.5862068965517242,False,False,False,False,0.03102783096889085,1.392210896495753e-10,0.5862068965517242,True,OBSERVED_COMPLETE
خکمک,1393,1394,"fold1_train,fold2_train",2015-07-20,2014-07-19,2014-07-20,2015-07-19,2015-07-19,241,224,224,13,13,2014-07-20,2015-07-15,360,OBSERVED_COMPLETE,0.8666666666666667,False,False,False,False,0.02876742499820471,3.1782974131563655e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window end T*
خکمک,1394,1395,"fold1_train,fold2_train",2016-07-19,2015-07-18,2015-07-19,2016-07-18,2016-07-18,247,232,232,11,11,2015-07-20,2016-07-18,364,OBSERVED_COMPLETE,-0.09999999999999998,False,False,False,False,0.028151357180521978,1.3301621648491467e-11,,True,OBSERVED_INCOMPLETE: adjusted_close missing at window start t0
