outer_archive,nested_archive,relative_path,filename,actual_file_type,extension,byte_size,sha256,parse_status,error_status,cell_count,payload_verdict,payload_verdict_reason,ticker_inferred,fiscal_year_inferred,fiscal_year_end_from_filename,scope_inferred,audited_marker,correction_marker,auditor_block_status,auditor_block_sheet,auditor_block_start,auditor_block_end,fye_content,fye_loc,opinion_category,opinion_evidence_kind,opinion_heading_location,opinion_paragraph_location,opinion_conflict,opinion_reject_reason,auditor_report_date,auditor_report_date_location,report_date_reject_reason,company_name
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثشرق.zip,ثشرق.zip!ثشرق_۱۳۹۸_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۶_۳۱ (حسابرسی شده).xlsx,ثشرق_۱۳۹۸_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,113067,af719b9033011f713136122eb369da0cd42f539a1ef38255660c70fa63b1fb28,OK,,499,PAYLOAD_SUBSTANTIVE,,ثشرق,1398,1398/06/31,separate,audited,original,NOT_DETECTED,,,,1398/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثشرق.zip,ثشرق.zip!ثشرق_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,ثشرق_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,249050,002325be393080f9e33b7a3b20d1a4f8fe334df525c2dd9d46cc7da46c190fa2,OK,,1185,PAYLOAD_SUBSTANTIVE,,ثشرق,1399,1399/06/31,separate,audited,original,NOT_DETECTED,,,,1399/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثشرق.zip,ثشرق.zip!ثشرق_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,ثشرق_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,257810,30ecd86820716e2fa84fa4c879720ce92b0b1bdf1f9632a985fbb1b870b13ce7,OK,,1255,PAYLOAD_SUBSTANTIVE,,ثشرق,1400,1400/06/31,separate,audited,original,NOT_DETECTED,,,,1400/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثشرق.zip,ثشرق.zip!ثشرق_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,ثشرق_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,295126,04fbb6baa5777c0713fb0d15304decfe99b7d4874b260c0e9239e78b1202bb1b,OK,,1435,PAYLOAD_SUBSTANTIVE,,ثشرق,1401,1401/06/31,separate,audited,original,NOT_DETECTED,,,,1401/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثشرق.zip,ثشرق.zip!ثشرق_۱۴۰۲_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,ثشرق_۱۴۰۲_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,303658,8bb4615e824dbb1f4ce0d1856e2e0f478a5e135d8ec21afdb6ce05d9476bde3a,OK,,1493,PAYLOAD_SUBSTANTIVE,,ثشرق,1402,1402/06/31,separate,audited,original,NOT_DETECTED,,,,1402/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثشرق.zip,ثشرق.zip!ثشرق_۱۴۰۳_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۳_۰۶_۳۱ (حسابرسی شده).xlsx,ثشرق_۱۴۰۳_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۳_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,317103,20abf0accb297b2be67b887743906a7ee1bec7fd422d8ca6fef14eafd50f56b3,OK,,1566,PAYLOAD_SUBSTANTIVE,,ثشرق,1403,1403/06/31,separate,audited,original,NOT_DETECTED,,,,1403/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۳۹۲_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۳۹۲_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,65024,faed4d94c6cf5aee6ae93fca230d74942745df6149d057b8a1c147a6ebe3bf55,OK,,353,PAYLOAD_SUBSTANTIVE,,ثنوسا,1392,1392/06/31,separate,audited,original,DETECTED,Sheet1,9,105,1392/06/31,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R60C14,Sheet1!R61C2,,,1392/08/28,Sheet1!R97C23,,نوسازی وساختمان تهران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۳۹۳_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۳۹۳_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,59904,28e25d3bd9aefbe7c968ce5607cf6f4a682c30df73c14f93a9a8d47cc6e5dbf4,OK,,318,PAYLOAD_SUBSTANTIVE,,ثنوسا,1393,1393/06/31,separate,audited,original,DETECTED,Sheet1,9,95,1393/06/31,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R61C14,Sheet1!R62C2,,,1393/08/28,Sheet1!R87C23,,نوسازی وساختمان تهران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۳۹۴_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۳۹۴_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,64000,ef29e608ba4e6510d48727d1f59f9b06db8fe2e790bd6fac5db6513846f5aa55,OK,,331,PAYLOAD_SUBSTANTIVE,,ثنوسا,1394,1394/06/31,separate,audited,original,DETECTED,Sheet1,9,103,1394/06/31,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R61C14,Sheet1!R62C2,,,1394/09/17,Sheet1!R95C23,,نوسازی و ساختمان تهران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۳۹۵_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۳۹۵_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,87552,020a0ef1a91c786c616b4f733448a652b27b7aaae9293984a7b08da8662486b1,OK,,581,PAYLOAD_SUBSTANTIVE,,ثنوسا,1395,1395/06/31,separate,audited,original,DETECTED,Sheet1,9,97,1395/06/31,Sheet1!R6C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R56C14,Sheet1!R57C2,,,1395/09/17,Sheet1!R88C23,,نوسازی و ساختمان تهران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۳۹۶_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۳۹۶_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,96768,9d749be5600e8f487ed840b4e15a81c265760372e0971af3d2577076a9e7bdc8,OK,,578,PAYLOAD_SUBSTANTIVE,,ثنوسا,1396,1396/06/31,separate,audited,original,DETECTED,Sheet1,11,124,1396/06/31,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R75C12,Sheet1!R76C2,,,1396/09/20,Sheet1!R116C20,,نوسازی و ساختمان تهران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۳۹۷_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۳۹۷_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,96768,8b1ad8f1acd8661d7352cd58a8574b36a32e6fcfc42c717de6bfa2248f55391d,OK,,575,PAYLOAD_SUBSTANTIVE,,ثنوسا,1397,1397/06/31,separate,audited,original,DETECTED,Sheet1,11,128,1397/06/31,Sheet1!R8C4,مشروط,QUALIFIED_FAIR_WITH_EXCEPTION|HEADING_CELL,Sheet1!R72C12,Sheet1!R74C2,,,1397/08/29,Sheet1!R120C20,,نوسازی و ساختمان تهران
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۳۹۸_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۳۹۸_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,113508,b926cc349fa6e48d975eb7123330a87465ff48bfe3de095d37198e78f7d02f93,OK,,499,PAYLOAD_SUBSTANTIVE,,ثنوسا,1398,1398/06/31,separate,audited,original,NOT_DETECTED,,,,1398/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,242642,189125505eb71b687690bc25b0328c956c0d92f2ccba162fbde3794b9d640ee4,OK,,1100,PAYLOAD_SUBSTANTIVE,,ثنوسا,1399,1399/06/31,separate,audited,original,NOT_DETECTED,,,,1399/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,237952,ed3506bebda53895faa90b2358d01416a5515502d5666318808cc6f788d6626a,OK,,1077,PAYLOAD_SUBSTANTIVE,,ثنوسا,1400,1400/06/31,separate,audited,original,NOT_DETECTED,,,,1400/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,250720,7b69b3252d141fa52c667f6fdb6cf13b74d3ec49767a9c2dce5af28af2b6dfa2,OK,,1129,PAYLOAD_SUBSTANTIVE,,ثنوسا,1401,1401/06/31,separate,audited,original,NOT_DETECTED,,,,1401/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۴۰۲_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۴۰۲_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,276943,cc6d6afddd3ecd2a29e86463ad719e29965baf1b592bc419df8e42605a1a08d8,OK,,1264,PAYLOAD_SUBSTANTIVE,,ثنوسا,1402,1402/06/31,separate,audited,original,NOT_DETECTED,,,,1402/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,ثنوسا.zip,ثنوسا.zip!ثنوسا_۱۴۰۳_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۳_۰۶_۳۱ (حسابرسی شده).xlsx,ثنوسا_۱۴۰۳_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۳_۰۶_۳۱ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,281062,7fc93aa925f2204bbf2975bd46de765f6e2f6aa27ff3e832fca6498427592c73,OK,,1251,PAYLOAD_SUBSTANTIVE,,ثنوسا,1403,1403/06/31,separate,audited,original,NOT_DETECTED,,,,1403/06/31,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم پيلن.zip,جم پيلن.zip!جم پيلن_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,جم پيلن_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,113352,e7bf8b4565cea504164d8dac0c9ba82189462a45875828ba8b8063eb50919ddf,OK,,495,PAYLOAD_SUBSTANTIVE,,جم پیلن,1397,1397/12/29,separate,audited,original,NOT_DETECTED,,,,1397/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم پيلن.zip,جم پيلن.zip!جم پيلن_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,جم پيلن_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,HTML_MISLABELED_XLSX,.xlsx,116340,b3ac6cadc797c23f2ee1b3ce9f61e1513f83541e031bbb0632335f339bbdc28f,OK,,495,PAYLOAD_SUBSTANTIVE,,جم پیلن,1397,1397/12/29,separate,audited,correction,NOT_DETECTED,,,,1397/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم پيلن.zip,جم پيلن.zip!جم پيلن_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,جم پيلن_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,300667,5c4a46b912f6e66db258592c77c697d5653e29fd513f94a097a7a1dd9d1fb2ab,OK,,1391,PAYLOAD_SUBSTANTIVE,,جم پیلن,1398,1398/12/29,separate,audited,original,NOT_DETECTED,,,,1398/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم پيلن.zip,جم پيلن.zip!جم پيلن_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,جم پيلن_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,297032,611b384bb0818a6962c34f44ee52dd96fa059d09a3027af1ff991b1821eedc0c,OK,,1359,PAYLOAD_SUBSTANTIVE,,جم پیلن,1399,1399/12/30,separate,audited,original,NOT_DETECTED,,,,1399/12/30,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم پيلن.zip,جم پيلن.zip!جم پيلن_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,جم پيلن_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,379691,16e8bf1a9ae7488bd422ad94061c9d1ae2c724cb29f060d33035219de7a843d4,OK,,1750,PAYLOAD_SUBSTANTIVE,,جم پیلن,1400,1400/12/29,separate,audited,original,NOT_DETECTED,,,,1400/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم پيلن.zip,جم پيلن.zip!جم پيلن_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,جم پيلن_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,HTML_MISLABELED_XLSX,.xlsx,379606,4195aa3003d2f2d401ab3f84dc560c1eec40e2881e5d9a0601085dd1a7ac1173,OK,,1750,PAYLOAD_SUBSTANTIVE,,جم پیلن,1400,1400/12/29,separate,audited,correction,NOT_DETECTED,,,,1400/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم پيلن.zip,جم پيلن.zip!جم پيلن_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,جم پيلن_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,415440,c513b21b3b1c2ce8bbce5d2b28ad686eee01d0b983cbe6aafa7d7d108102c587,OK,,1942,PAYLOAD_SUBSTANTIVE,,جم پیلن,1401,1401/12/29,separate,audited,original,NOT_DETECTED,,,,1401/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم پيلن.zip,جم پيلن.zip!جم پيلن_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,جم پيلن_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,HTML_MISLABELED_XLSX,.xlsx,402653,ffc64ea59ccdf93f1651eda1a6e71ff69ac6d5ced0f9dcce2dc2142020fe85ea,OK,,1864,PAYLOAD_SUBSTANTIVE,,جم پیلن,1402,1402/12/29,separate,audited,original,NOT_DETECTED,,,,1402/12/29,HTML_TABLE_1!R1C2,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,NO_AUDITOR_BLOCK_DETECTED,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم.zip,جم.zip!جم_۱۳۸۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۸۱_۱۲_۲۹ (حسابرسی شده).xlsx,جم_۱۳۸۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۸۱_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,50176,ea25acd6806c7c226b4e516a7dd852048827c8ebb8c9df1f2b468531e7ecabba,OK,,505,PAYLOAD_SUBSTANTIVE,,جم,1381,1381/12/29,separate,audited,original,DETECTED,Sheet1,9,29,1381/12/29,Sheet1!R6C4,مقبول,STRUCTURED_FIELD_نظر_حسابرس,Sheet1!R14C23,Sheet1!R13C1,,,,,DATE_ANCHOR_IN_BLOCK_BUT_NO_PARSEABLE_DATE_ADJACENT,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم.zip,جم.zip!جم_۱۳۸۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۸۲_۱۲_۲۹ (حسابرسی شده).xlsx,جم_۱۳۸۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۸۲_۱۲_۲۹ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,52224,458d2c06648f46952f161efa5a84f793e0b1a3ed6384ef737711f4fdad080e4b,OK,,508,PAYLOAD_SUBSTANTIVE,,جم,1382,1382/12/29,separate,audited,original,DETECTED,Sheet1,9,29,1382/12/29,Sheet1!R6C4,مقبول,STRUCTURED_FIELD_نظر_حسابرس,Sheet1!R14C23,Sheet1!R13C1,,,,,DATE_ANCHOR_IN_BLOCK_BUT_NO_PARSEABLE_DATE_ADJACENT,
اکسل های صورت مالی کل زیپ ۱۳۹۲-۱۴۰۲.zip,جم.zip,جم.zip!جم_۱۳۸۳_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۸۳_۱۲_۳۰ (حسابرسی شده).xlsx,جم_۱۳۸۳_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۸۳_۱۲_۳۰ (حسابرسی شده).xlsx,OLE2_LEGACY_EXCEL,.xlsx,52736,580ab462c3e1a9edd5279aae1878912fca9ac4350890aad49a0de689549747df,OK,,508,PAYLOAD_SUBSTANTIVE,,جم,1383,1383/12/30,separate,audited,original,DETECTED,Sheet1,9,29,1383/12/30,Sheet1!R6C4,مقبول,STRUCTURED_FIELD_نظر_حسابرس,Sheet1!R14C23,Sheet1!R13C1,,,,,DATE_ANCHOR_IN_BLOCK_BUT_NO_PARSEABLE_DATE_ADJACENT,
