row_key,ticker,fiscal_year,company_name,eligible_listing,eligible_statement_type,statement_scope_canonical,statement_scope_display_fa,statement_scope_display_en,eligible_annual_period,eligible_source_quality,eligible_accounting_quality,eligible_company_main,eligible_company_expanded,eligible_target,predictor_eligible_main,predictor_eligible_expanded,model_exclusion_reason_main,model_exclusion_reason_expanded
بکام|1395,بکام,1395,شرکت کارخانجات تولیدی شهید قندی,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بکام|1396,بکام,1396,شرکت کارخانجات تولیدی شهید قندی,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بکام|1397,بکام,1397,شرکت کارخانجات تولیدی شهید قندی,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بکام|1398,بکام,1398,شرکت کارخانجات تولیدی شهید قندی,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بکام|1399,بکام,1399,شرکت کارخانجات تولیدی شهید قندی,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بکام|1400,بکام,1400,شرکت کارخانجات تولیدی شهید قندی,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بکام|1401,بکام,1401,شرکت کارخانجات تولیدی شهید قندی,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بکام|1402,بکام,1402,شرکت کارخانجات تولیدی شهید قندی,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1392,بموتو,1392,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1393,بموتو,1393,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1394,بموتو,1394,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1395,بموتو,1395,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1396,بموتو,1396,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1397,بموتو,1397,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1398,بموتو,1398,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1399,بموتو,1399,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1400,بموتو,1400,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1401,بموتو,1401,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بموتو|1402,بموتو,1402,موتوژن,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1393,بوعلی,1393,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1394,بوعلی,1394,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1395,بوعلی,1395,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1396,بوعلی,1396,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1397,بوعلی,1397,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1398,بوعلی,1398,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1399,بوعلی,1399,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1400,بوعلی,1400,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1401,بوعلی,1401,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بوعلی|1402,بوعلی,1402,شرکت پتروشیمی بوعلی سینا,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1393,بترانس,1393,شرکت ایران ترانسفو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1394,بترانس,1394,شرکت ایران ترانسفو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1395,بترانس,1395,شرکت ایران ترانسفو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1396,بترانس,1396,شرکت ایران ترانسفو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1397,بترانس,1397,شرکت ایران ترانسفو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1398,بترانس,1398,شرکت ایران ترانسفو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1399,بترانس,1399,شرکت ایران ترانسفو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1400,بترانس,1400,شرکت ایران ترانسفو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1401,بترانس,1401,شرکت ایران ترانسفو,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
بترانس|1402,بترانس,1402,شرکت ایران ترانسفو,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1393,چافست,1393,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1394,چافست,1394,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1395,چافست,1395,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1396,چافست,1396,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1397,چافست,1397,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1398,چافست,1398,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1399,چافست,1399,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1400,چافست,1400,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1401,چافست,1401,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چافست|1402,چافست,1402,شرکت افست,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1393,چکارن,1393,کارتن ایران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1394,چکارن,1394,کارتن ایران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1395,چکارن,1395,کارتن ایران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1396,چکارن,1396,کارتن ایران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1397,چکارن,1397,کارتن ایران,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1398,چکارن,1398,کارتن ایران,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1399,چکارن,1399,کارتن ایران,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1400,چکارن,1400,کارتن ایران,1,1,annual_separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1401,چکارن,1401,کارتن ایران,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
چکارن|1402,چکارن,1402,کارتن ایران,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1393,ددام,1393,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1394,ددام,1394,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1395,ددام,1395,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1396,ددام,1396,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1397,ددام,1397,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1398,ددام,1398,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1399,ددام,1399,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1400,ددام,1400,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1401,ددام,1401,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ددام|1402,ددام,1402,شرکت داروسازی زاگرس فارمد پارس,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1392,دیران,1392,ایران دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1393,دیران,1393,ایران دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1394,دیران,1394,ایران دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1395,دیران,1395,ایران دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1396,دیران,1396,ایران دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1397,دیران,1397,ایران دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1398,دیران,1398,ایران دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1399,دیران,1399,ایران دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1400,دیران,1400,ایران دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1401,دیران,1401,ایران دارو,1,1,separate_parent_only_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دیران|1402,دیران,1402,ایران دارو,1,1,parent_only_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
درازک|1393,درازک,1393,لابراتوارهای رازک,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,0,1,1,1,1,0,0,source_not_traceable,source_not_traceable
درازک|1394,درازک,1394,لابراتوارهای رازک,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,0,1,1,1,1,0,0,source_not_traceable,source_not_traceable
درازک|1395,درازک,1395,لابراتوارهای رازک,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,0,1,1,1,1,0,0,source_not_traceable,source_not_traceable
درازک|1396,درازک,1396,لابراتوارهای رازک,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,0,1,1,1,1,0,0,source_not_traceable,source_not_traceable
درازک|1397,درازک,1397,لابراتوارهای رازک,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,0,1,1,1,1,0,0,source_not_traceable,source_not_traceable
درازک|1398,درازک,1398,لابراتوارهای رازک,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,0,1,1,1,1,0,0,source_not_traceable,source_not_traceable
درازک|1399,درازک,1399,لابراتوارهای رازک,1,1,parent_company_section_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
درازک|1400,درازک,1400,لابراتوارهای رازک,1,1,parent_company_section_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
درازک|1401,درازک,1401,لابراتوارهای رازک,1,1,parent_company_section_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
درازک|1402,درازک,1402,لابراتوارهای رازک,1,1,parent_company_section_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1392,دروز,1392,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1393,دروز,1393,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1394,دروز,1394,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1395,دروز,1395,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1396,دروز,1396,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1397,دروز,1397,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1398,دروز,1398,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1399,دروز,1399,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1400,دروز,1400,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1401,دروز,1401,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دروز|1402,دروز,1402,روز دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1393,دشیمی,1393,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1394,دشیمی,1394,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1395,دشیمی,1395,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1396,دشیمی,1396,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1397,دشیمی,1397,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1398,دشیمی,1398,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1399,دشیمی,1399,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1400,دشیمی,1400,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1401,دشیمی,1401,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دشیمی|1402,دشیمی,1402,شرکت شیمی دارویی داروپخش,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1393,دسینا,1393,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1394,دسینا,1394,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1395,دسینا,1395,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1396,دسینا,1396,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1397,دسینا,1397,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1398,دسینا,1398,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1399,دسینا,1399,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1400,دسینا,1400,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1401,دسینا,1401,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسینا|1402,دسینا,1402,شرکت لابراتوارهای سینا دارو,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسبحا|1392,دسبحا,1392,گروه دارویی سبحان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسبحا|1393,دسبحا,1393,گروه دارویی سبحان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسبحا|1394,دسبحا,1394,گروه دارویی سبحان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسبحا|1395,دسبحا,1395,گروه دارویی سبحان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسبحا|1396,دسبحا,1396,گروه دارویی سبحان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
دسبحا|1397,دسبحا,1397,گروه دارویی سبحان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
